epoch, loss, accuracy
1,1.7054,0.5938
2,1.1168,0.5938
3,0.7237,0.5938
4,0.4803,0.675
5,0.4214,0.9187
6,0.4217,0.975
7,0.4039,1.0
8,0.3552,1.0
9,0.3332,1.0
10,0.3287,1.0
11,0.3225,1.0
12,0.3113,1.0
13,0.3021,1.0
14,0.2957,1.0
15,0.289,1.0
16,0.282,1.0
17,0.2754,1.0
18,0.2694,1.0
19,0.2634,1.0
20,0.2575,1.0
21,0.2519,1.0
22,0.2464,1.0
23,0.2411,1.0
24,0.236,1.0
25,0.231,1.0
26,0.2261,1.0
27,0.2214,1.0
28,0.2168,1.0
29,0.2123,1.0
30,0.208,1.0
31,0.2038,1.0
32,0.1997,1.0
33,0.1957,1.0
34,0.1919,1.0
35,0.1881,1.0
36,0.1844,1.0
37,0.1809,1.0
38,0.1774,1.0
39,0.174,1.0
40,0.1708,1.0
41,0.1676,1.0
42,0.1645,1.0
43,0.1614,1.0
44,0.1585,1.0
45,0.1556,1.0
46,0.1528,1.0
47,0.1501,1.0
48,0.1475,1.0
49,0.1449,1.0
50,0.1424,1.0
51,0.1399,1.0
52,0.1375,1.0
53,0.1352,1.0
54,0.1329,1.0
55,0.1307,1.0
56,0.1285,1.0
57,0.1264,1.0
58,0.1243,1.0
59,0.1223,1.0
60,0.1203,1.0
61,0.1184,1.0
62,0.1165,1.0
63,0.1147,1.0
64,0.1129,1.0
65,0.1112,1.0
66,0.1095,1.0
67,0.1078,1.0
68,0.1061,1.0
69,0.1046,1.0
70,0.103,1.0
71,0.1015,1.0
72,0.1,1.0
73,0.0985,1.0
74,0.0971,1.0
75,0.0957,1.0
76,0.0943,1.0
77,0.093,1.0
78,0.0917,1.0
79,0.0904,1.0
80,0.0891,1.0
81,0.0879,1.0
82,0.0867,1.0
83,0.0855,1.0
84,0.0843,1.0
85,0.0832,1.0
86,0.0821,1.0
87,0.081,1.0
88,0.0799,1.0
89,0.0789,1.0
90,0.0779,1.0
91,0.0769,1.0
92,0.0759,1.0
93,0.0749,1.0
94,0.074,1.0
95,0.073,1.0
96,0.0721,1.0
97,0.0712,1.0
98,0.0703,1.0
99,0.0695,1.0
100,0.0686,1.0
101,0.3053,0.9062
