epoch, loss, accuracy
1,1.4485,0.7063
2,1.0811,0.75
3,0.8611,0.75
4,0.6476,0.75
5,0.447,0.75
6,0.2997,0.8188
7,0.2457,0.9375
8,0.235,0.9375
9,0.2219,0.9375
10,0.2025,0.9375
11,0.1881,0.9375
12,0.1816,0.9375
13,0.1692,0.975
14,0.1551,0.9375
15,0.1456,0.9375
16,0.1369,0.9375
17,0.1303,0.9375
18,0.1238,0.9375
19,0.1172,0.9375
20,0.1131,0.9375
21,0.1098,0.9375
22,0.1067,0.9375
23,0.104,0.9375
24,0.1016,0.9375
25,0.0959,0.975
26,0.0971,0.9438
27,0.0981,0.9375
28,0.0965,0.9375
29,0.0943,0.9875
30,0.0926,1.0
31,0.0905,1.0
32,0.084,1.0
33,0.0797,0.9937
34,0.0776,0.9688
35,0.076,0.9688
36,0.0744,0.9937
37,0.0729,1.0
38,0.0714,1.0
39,0.0701,1.0
40,0.0688,1.0
41,0.0674,1.0
42,0.0661,1.0
43,0.0653,1.0
44,0.0639,1.0
45,0.0627,1.0
46,0.0615,1.0
47,0.0605,1.0
48,0.0595,1.0
49,0.0586,1.0
50,0.0577,1.0
51,0.0568,1.0
52,0.056,1.0
53,0.0552,1.0
54,0.0544,1.0
55,0.0536,1.0
56,0.0529,1.0
57,0.0521,1.0
58,0.0514,1.0
59,0.0506,1.0
60,0.0498,1.0
61,0.0491,1.0
62,0.0485,1.0
63,0.0478,1.0
64,0.0472,1.0
65,0.0466,1.0
66,0.046,1.0
67,0.0454,1.0
68,0.0448,1.0
69,0.0442,1.0
70,0.0437,1.0
71,0.0431,1.0
72,0.0426,1.0
73,0.0421,1.0
74,0.0415,1.0
75,0.041,1.0
76,0.0405,1.0
77,0.0401,1.0
78,0.0396,1.0
79,0.0391,1.0
80,0.0386,1.0
81,0.0382,1.0
82,0.0377,1.0
83,0.0373,1.0
84,0.0369,1.0
85,0.0364,1.0
86,0.036,1.0
87,0.0356,1.0
88,0.0352,1.0
89,0.0348,1.0
90,0.0344,1.0
91,0.0341,1.0
92,0.0337,1.0
93,0.0333,1.0
94,0.0329,1.0
95,0.0326,1.0
96,0.0322,1.0
97,0.0319,1.0
98,0.0315,1.0
99,0.0312,1.0
100,0.0309,1.0
101,0.3289,0.9062
