epoch, loss, accuracy
1,1.372,0.6812
2,0.8705,0.9625
3,0.8408,0.9688
4,0.8152,0.9688
5,0.794,0.9688
6,0.768,0.9688
7,0.7427,0.9688
8,0.7147,0.9688
9,0.6847,0.9688
10,0.642,0.9688
11,0.6137,0.9688
12,0.5871,0.9688
13,0.5441,0.9688
14,0.5035,0.9688
15,0.4793,0.9688
16,0.4542,0.9688
17,0.4295,0.9688
18,0.3982,0.9688
19,0.3719,0.9688
20,0.3473,0.9688
21,0.3238,0.9688
22,0.301,0.9688
23,0.2792,0.9688
24,0.2591,0.9688
25,0.2418,0.9688
26,0.2286,0.9688
27,0.2202,0.9688
28,0.2158,0.9688
29,0.213,0.9688
30,0.2098,0.9688
31,0.2062,0.9688
32,0.2027,0.9688
33,0.1997,0.9688
34,0.197,0.9688
35,0.1945,0.9688
36,0.1921,0.9688
37,0.1897,0.9688
38,0.1875,0.9688
39,0.1854,0.9688
40,0.1834,0.9688
41,0.1815,0.9688
42,0.1797,0.9688
43,0.1779,0.9688
44,0.1757,0.9688
45,0.1725,0.9688
46,0.172,0.9688
47,0.1706,0.9688
48,0.1694,0.9688
49,0.1678,0.9688
50,0.1664,0.9688
51,0.1652,0.9688
52,0.164,0.9688
53,0.1628,0.9688
54,0.1617,0.9688
55,0.1606,0.9688
56,0.1596,0.9688
57,0.1586,0.9688
58,0.1577,0.9688
59,0.1568,0.9688
60,0.1559,0.9688
61,0.155,0.9688
62,0.1542,0.9688
63,0.1534,0.9688
64,0.1526,0.9688
65,0.1518,0.9688
66,0.1511,0.9688
67,0.1504,0.9688
68,0.1497,0.9688
69,0.1491,0.9688
70,0.1484,0.9688
71,0.1478,0.9688
72,0.1472,0.9688
73,0.1466,0.9688
74,0.146,0.9688
75,0.1455,0.9688
76,0.1449,0.9688
77,0.1444,0.9688
78,0.1439,0.9688
79,0.1434,0.9688
80,0.1429,0.9688
81,0.1424,0.9688
82,0.142,0.9688
83,0.1415,0.9688
84,0.1411,0.9688
85,0.1407,0.9688
86,0.1403,0.9688
87,0.1398,0.9688
88,0.1395,0.9688
89,0.1391,0.9688
90,0.1387,0.9688
91,0.1383,0.9688
92,0.138,0.9688
93,0.1376,0.9688
94,0.1373,0.9688
95,0.137,0.9688
96,0.1366,0.9688
97,0.1363,0.9688
98,0.136,0.9688
99,0.1357,0.9688
100,0.1354,0.9688
101,0.0658,1.0
