epoch, loss, accuracy
1,4.5727,0.4812
2,4.8559,0.5312
3,4.2564,0.5312
4,3.654,0.5312
5,3.0454,0.5312
6,2.462,0.5312
7,1.9379,0.5312
8,1.5455,0.5312
9,1.2724,0.5312
10,1.0319,0.625
11,0.9002,0.6125
12,0.873,0.5375
13,0.8837,0.4625
14,0.8707,0.475
15,0.849,0.5437
16,0.8293,0.5312
17,0.8135,0.5312
18,0.8088,0.5312
19,0.799,0.5312
20,0.7923,0.5312
21,0.774,0.5312
22,0.7605,0.5938
23,0.7525,0.6875
24,0.7456,0.6875
25,0.7384,0.6875
26,0.7311,0.6875
27,0.724,0.6875
28,0.7172,0.6875
29,0.7105,0.6875
30,0.7039,0.6875
31,0.6975,0.6875
32,0.6912,0.6875
33,0.685,0.6875
34,0.6789,0.6875
35,0.673,0.6875
36,0.6671,0.6875
37,0.6614,0.6875
38,0.6557,0.6875
39,0.6501,0.6875
40,0.6446,0.6875
41,0.6392,0.6875
42,0.6339,0.7812
43,0.6287,0.8438
44,0.6235,0.8438
45,0.6184,0.8438
46,0.6134,0.8438
47,0.6084,0.8438
48,0.6036,0.8438
49,0.5987,0.8438
50,0.594,0.8438
51,0.5893,0.8438
52,0.5846,0.8438
53,0.5801,0.8438
54,0.5755,0.8438
55,0.5711,0.8438
56,0.5667,0.8438
57,0.5623,0.8438
58,0.558,0.8438
59,0.5537,0.8438
60,0.5495,0.8438
61,0.5454,0.8438
62,0.5413,0.8438
63,0.5372,0.8438
64,0.5332,0.8438
65,0.5292,0.8438
66,0.5253,0.8438
67,0.5214,0.8438
68,0.5176,0.8438
69,0.5138,0.8438
70,0.51,0.8438
71,0.5063,0.8438
72,0.5026,0.8438
73,0.499,0.8438
74,0.4954,1.0
75,0.4918,1.0
76,0.4883,1.0
77,0.4848,1.0
78,0.4814,1.0
79,0.4779,1.0
80,0.4746,1.0
81,0.4712,1.0
82,0.4679,1.0
83,0.4646,1.0
84,0.4614,1.0
85,0.4582,1.0
86,0.455,1.0
87,0.4518,1.0
88,0.4487,1.0
89,0.4456,1.0
90,0.4426,1.0
91,0.4395,1.0
92,0.4365,1.0
93,0.4336,1.0
94,0.4306,1.0
95,0.4277,1.0
96,0.4248,1.0
97,0.422,1.0
98,0.4191,1.0
99,0.4163,1.0
100,0.4135,1.0
101,0.6044,0.75
